image_id,xmin,ymin,xmax,ymax,class
1641.bmp,39,53,50,65,puncta
1641.bmp,40,3,52,15,puncta
1641.bmp,44,106,56,118,puncta
1641.bmp,49,48,61,60,puncta
1641.bmp,49,95,61,107,puncta
1641.bmp,52,85,64,97,puncta
1641.bmp,54,118,66,128,puncta
1641.bmp,55,21,67,33,puncta
1641.bmp,59,42,71,54,puncta
1641.bmp,61,62,73,74,puncta
1641.bmp,70,86,82,98,puncta
1641.bmp,74,80,86,92,puncta
1641.bmp,74,8,86,20,puncta
1641.bmp,75,95,87,107,puncta
1641.bmp,80,33,92,45,puncta
1641.bmp,83,72,95,84,puncta
1641.bmp,84,36,96,48,puncta
1641.bmp,87,112,99,124,puncta
1641.bmp,88,36,100,48,puncta
1641.bmp,89,4,101,16,puncta
1641.bmp,89,96,101,108,puncta
1641.bmp,99,87,111,99,puncta
1641.bmp,101,76,113,88,puncta
1641.bmp,102,113,114,124,puncta
1641.bmp,112,9,124,21,puncta
1641.bmp,115,2,127,14,puncta
563.bmp,54,1,66,13,puncta
563.bmp,78,79,90,91,puncta
1306.bmp,0,69,11,81,puncta
1306.bmp,0,9,11,21,puncta
1306.bmp,18,40,30,52,puncta
1306.bmp,26,60,38,72,puncta
1306.bmp,29,52,41,64,puncta
1306.bmp,37,50,49,62,puncta
1306.bmp,48,89,60,101,puncta
1306.bmp,53,3,65,15,puncta
1306.bmp,54,84,66,96,puncta
1306.bmp,61,80,73,92,puncta
1306.bmp,72,117,84,128,puncta
1306.bmp,75,106,87,118,puncta
1306.bmp,82,86,94,98,puncta
1306.bmp,88,86,100,98,puncta
1306.bmp,89,90,101,101,puncta
1306.bmp,91,17,103,29,puncta
1306.bmp,114,102,126,114,puncta
1306.bmp,114,73,126,85,puncta
1306.bmp,120,56,128,68,puncta
1753.bmp,0,41,11,53,puncta
1753.bmp,11,70,23,82,puncta
1753.bmp,22,78,34,90,puncta
1753.bmp,25,120,37,128,puncta
1753.bmp,28,108,40,120,puncta
1753.bmp,35,17,46,29,puncta
1753.bmp,37,119,49,128,puncta
1753.bmp,38,94,50,105,puncta
1753.bmp,44,12,56,24,puncta
1753.bmp,49,101,60,113,puncta
1753.bmp,50,32,62,44,puncta
1753.bmp,65,33,77,45,puncta
1753.bmp,71,112,83,124,puncta
1753.bmp,72,119,84,128,puncta
1753.bmp,82,96,93,107,puncta
1753.bmp,82,90,94,102,puncta
1753.bmp,87,120,99,128,puncta
1753.bmp,90,0,102,8,puncta
1753.bmp,97,37,109,49,puncta
1753.bmp,105,5,116,16,puncta
1753.bmp,105,41,117,53,puncta
1753.bmp,106,31,118,43,puncta
1753.bmp,111,67,123,79,puncta
1753.bmp,111,78,123,90,puncta
1753.bmp,114,3,126,15,puncta
1753.bmp,116,31,128,43,puncta
462.bmp,2,22,14,34,puncta
462.bmp,9,20,21,32,puncta
462.bmp,24,0,36,11,puncta
462.bmp,39,30,51,42,puncta
462.bmp,41,9,53,21,puncta
462.bmp,69,9,81,21,puncta
462.bmp,87,18,99,30,puncta
462.bmp,106,73,118,85,puncta
462.bmp,120,0,128,9,puncta
1286.bmp,11,114,23,126,puncta
1286.bmp,12,92,24,104,puncta
1286.bmp,18,63,30,75,puncta
1286.bmp,19,51,31,63,puncta
1286.bmp,23,26,34,37,puncta
1286.bmp,23,12,35,24,puncta
1286.bmp,23,90,35,102,puncta
1286.bmp,27,105,39,117,puncta
1286.bmp,49,68,61,80,puncta
1286.bmp,80,101,92,113,puncta
1286.bmp,90,102,101,114,puncta
1286.bmp,111,117,123,128,puncta
1286.bmp,119,103,128,115,puncta
386.bmp,15,102,27,114,puncta
386.bmp,33,39,45,51,puncta
386.bmp,48,42,60,54,puncta
386.bmp,90,101,102,113,puncta
386.bmp,100,55,112,67,puncta
996.bmp,2,87,14,99,puncta
996.bmp,7,116,18,128,puncta
996.bmp,20,93,31,105,puncta
996.bmp,37,92,49,104,puncta
996.bmp,52,61,64,73,puncta
996.bmp,55,99,67,111,puncta
996.bmp,56,119,68,128,puncta
996.bmp,57,86,69,98,puncta
996.bmp,65,10,77,22,puncta
996.bmp,75,0,87,6,puncta
996.bmp,75,1,87,13,puncta
996.bmp,77,70,89,82,puncta
996.bmp,78,23,90,35,puncta
996.bmp,82,30,94,42,puncta
996.bmp,85,9,97,21,puncta
996.bmp,92,79,104,91,puncta
996.bmp,94,93,105,105,puncta
996.bmp,97,9,108,20,puncta
996.bmp,103,87,115,99,puncta
996.bmp,104,49,116,61,puncta
1698.bmp,9,0,21,10,puncta
1698.bmp,24,36,35,48,puncta
1698.bmp,36,21,48,33,puncta
1698.bmp,76,70,88,81,puncta
1698.bmp,79,54,91,65,puncta
1698.bmp,83,118,95,128,puncta
1698.bmp,88,61,100,72,puncta
1698.bmp,91,83,102,95,puncta
1698.bmp,95,75,107,87,puncta
1698.bmp,104,90,116,101,puncta
1698.bmp,109,69,121,81,puncta
1673.bmp,1,115,12,127,puncta
1673.bmp,13,102,25,114,puncta
1673.bmp,26,110,38,122,puncta
1673.bmp,28,90,40,102,puncta
1673.bmp,35,93,47,105,puncta
1673.bmp,37,107,49,119,puncta
1673.bmp,49,90,61,102,puncta
1673.bmp,58,84,69,96,puncta
1673.bmp,58,46,70,58,puncta
1673.bmp,66,98,78,110,puncta
1673.bmp,70,35,82,47,puncta
1673.bmp,71,84,82,96,puncta
1673.bmp,75,35,87,47,puncta
1673.bmp,86,105,98,117,puncta
1673.bmp,94,73,106,85,puncta
1673.bmp,98,35,110,47,puncta
1469.bmp,9,27,21,39,puncta
1469.bmp,14,17,25,28,puncta
1469.bmp,15,37,27,49,puncta
1469.bmp,16,34,28,46,puncta
1469.bmp,22,26,34,38,puncta
1469.bmp,23,21,35,33,puncta
1469.bmp,24,78,36,90,puncta
1469.bmp,27,38,39,50,puncta
1469.bmp,32,59,44,71,puncta
1469.bmp,32,9,44,21,puncta
1469.bmp,33,12,45,24,puncta
1469.bmp,49,95,61,107,puncta
1469.bmp,55,9,67,21,puncta
1469.bmp,56,46,68,58,puncta
1469.bmp,58,2,70,14,puncta
1469.bmp,68,86,80,98,puncta
1469.bmp,88,42,100,54,puncta
1469.bmp,90,33,102,45,puncta
1469.bmp,94,23,106,35,puncta
1469.bmp,100,83,112,95,puncta
1469.bmp,110,33,122,45,puncta
326.bmp,31,0,42,10,puncta
326.bmp,31,46,43,58,puncta
326.bmp,56,40,67,52,puncta
326.bmp,61,20,73,31,puncta
326.bmp,82,92,94,104,puncta
326.bmp,88,66,100,78,puncta
326.bmp,110,19,122,31,puncta
1187.bmp,15,113,27,125,puncta
1187.bmp,70,44,82,56,puncta
1187.bmp,94,0,106,7,puncta
1187.bmp,101,0,113,10,puncta
1187.bmp,114,109,126,121,puncta
1887.bmp,0,70,9,82,puncta
1887.bmp,5,70,17,82,puncta
1887.bmp,6,94,17,105,puncta
1887.bmp,7,46,19,58,puncta
1887.bmp,14,98,26,110,puncta
1887.bmp,19,33,31,45,puncta
1887.bmp,24,63,36,75,puncta
1887.bmp,25,76,37,88,puncta
1887.bmp,30,37,42,48,puncta
1887.bmp,36,3,48,15,puncta
1887.bmp,40,15,52,27,puncta
1887.bmp,40,117,52,128,puncta
1887.bmp,41,83,52,95,puncta
1887.bmp,46,64,58,76,puncta
1887.bmp,53,53,65,65,puncta
1887.bmp,53,63,65,75,puncta
1887.bmp,56,4,67,16,puncta
1887.bmp,62,60,74,72,puncta
1887.bmp,71,102,83,114,puncta
1887.bmp,74,68,85,79,puncta
1887.bmp,87,102,99,113,puncta
1887.bmp,101,66,112,78,puncta
1092.bmp,64,20,76,32,puncta
1092.bmp,65,35,77,47,puncta
1092.bmp,72,3,84,15,puncta
1092.bmp,87,87,99,99,puncta
680.bmp,0,11,7,23,puncta
680.bmp,0,92,11,103,puncta
680.bmp,8,43,20,55,puncta
680.bmp,10,10,22,22,puncta
680.bmp,30,12,41,24,puncta
680.bmp,34,63,46,75,puncta
680.bmp,35,25,47,36,puncta
680.bmp,36,15,48,27,puncta
680.bmp,39,16,51,28,puncta
680.bmp,41,118,53,128,puncta
680.bmp,47,0,59,7,puncta
680.bmp,52,93,64,104,puncta
680.bmp,70,3,82,15,puncta
680.bmp,71,111,83,123,puncta
680.bmp,76,64,88,76,puncta
680.bmp,84,84,96,96,puncta
680.bmp,89,4,101,16,puncta
680.bmp,107,66,118,78,puncta
680.bmp,110,61,122,73,puncta
680.bmp,113,9,125,21,puncta
1552.bmp,0,21,12,33,puncta
1552.bmp,9,67,20,79,puncta
1552.bmp,12,31,24,43,puncta
1552.bmp,13,16,25,28,puncta
1552.bmp,16,47,28,59,puncta
1552.bmp,26,75,38,87,puncta
1552.bmp,29,67,41,79,puncta
1552.bmp,38,52,50,64,puncta
1552.bmp,44,40,56,52,puncta
1552.bmp,45,11,57,23,puncta
1552.bmp,51,52,63,64,puncta
1552.bmp,58,105,70,117,puncta
1552.bmp,63,40,75,52,puncta
1552.bmp,82,31,94,43,puncta
1552.bmp,93,14,105,26,puncta
1478.bmp,22,69,34,81,puncta
1478.bmp,39,52,51,64,puncta
1478.bmp,50,31,62,43,puncta
1478.bmp,62,114,74,126,puncta
1478.bmp,74,96,86,108,puncta
1478.bmp,104,85,116,97,puncta
1478.bmp,104,105,116,117,puncta
860.bmp,0,15,6,27,puncta
860.bmp,2,23,13,35,puncta
860.bmp,3,49,14,61,puncta
860.bmp,6,101,18,112,puncta
860.bmp,14,119,25,128,puncta
860.bmp,19,74,30,86,puncta
860.bmp,21,87,32,99,puncta
860.bmp,27,64,38,76,puncta
860.bmp,28,119,40,128,puncta
860.bmp,39,113,50,125,puncta
860.bmp,46,112,58,124,puncta
860.bmp,48,18,59,29,puncta
860.bmp,90,108,101,120,puncta
860.bmp,95,80,107,92,puncta
860.bmp,99,91,110,102,puncta
860.bmp,101,66,113,78,puncta
860.bmp,104,69,116,81,puncta
860.bmp,115,55,127,66,puncta
860.bmp,120,74,128,86,puncta
1342.bmp,2,76,14,88,puncta
1342.bmp,5,79,17,91,puncta
1342.bmp,9,53,21,65,puncta
1342.bmp,28,51,40,63,puncta
1342.bmp,40,28,52,40,puncta
1342.bmp,56,110,68,122,puncta
1342.bmp,69,112,80,124,puncta
1342.bmp,70,104,81,116,puncta
1342.bmp,70,23,82,35,puncta
1342.bmp,84,25,96,37,puncta
1488.bmp,0,117,11,128,puncta
1488.bmp,6,27,17,38,puncta
1488.bmp,10,53,22,65,puncta
1488.bmp,11,93,23,105,puncta
1488.bmp,16,101,28,113,puncta
1488.bmp,28,55,40,67,puncta
1488.bmp,31,10,43,22,puncta
1488.bmp,35,0,47,8,puncta
1488.bmp,36,108,48,120,puncta
1488.bmp,37,56,49,67,puncta
1488.bmp,43,5,55,17,puncta
1488.bmp,45,77,57,89,puncta
1488.bmp,47,0,59,8,puncta
1488.bmp,59,32,70,44,puncta
1488.bmp,61,52,73,64,puncta
1488.bmp,80,0,92,11,puncta
1488.bmp,80,56,92,68,puncta
1488.bmp,85,62,97,74,puncta
1488.bmp,91,11,103,23,puncta
1488.bmp,92,34,104,46,puncta
1488.bmp,95,83,107,95,puncta
1488.bmp,97,37,109,49,puncta
1488.bmp,97,91,109,103,puncta
1488.bmp,104,4,116,16,puncta
1488.bmp,105,33,117,45,puncta
1488.bmp,106,61,118,73,puncta
1488.bmp,107,84,118,96,puncta
1488.bmp,110,32,122,44,puncta
1488.bmp,110,91,122,103,puncta
1488.bmp,112,54,123,65,puncta
1488.bmp,116,74,128,86,puncta
1488.bmp,117,10,128,22,puncta
1488.bmp,120,43,128,55,puncta
1485.bmp,28,114,40,126,puncta
1485.bmp,29,7,41,19,puncta
1485.bmp,42,14,54,26,puncta
1485.bmp,47,90,59,102,puncta
1485.bmp,78,107,90,119,puncta
1485.bmp,81,38,92,50,puncta
1485.bmp,100,28,112,40,puncta
1485.bmp,104,26,116,38,puncta
1485.bmp,111,114,123,126,puncta
1485.bmp,112,112,124,124,puncta
1322.bmp,15,64,27,76,puncta
1322.bmp,22,31,34,43,puncta
1322.bmp,22,8,34,20,puncta
1322.bmp,23,105,35,117,puncta
1322.bmp,30,92,42,104,puncta
1322.bmp,37,70,49,82,puncta
1322.bmp,38,18,50,30,puncta
1322.bmp,47,7,59,19,puncta
1322.bmp,47,70,59,82,puncta
1322.bmp,51,55,62,67,puncta
1322.bmp,56,77,67,88,puncta
1322.bmp,57,3,69,15,puncta
1322.bmp,58,25,70,37,puncta
1322.bmp,72,114,84,126,puncta
1322.bmp,74,4,86,16,puncta
1322.bmp,81,18,93,30,puncta
1322.bmp,82,54,94,66,puncta
1322.bmp,84,30,96,42,puncta
1322.bmp,84,34,96,46,puncta
1322.bmp,90,80,102,92,puncta
1322.bmp,97,97,108,108,puncta
1322.bmp,102,25,114,37,puncta
1322.bmp,106,99,118,111,puncta
1322.bmp,109,111,121,122,puncta
1322.bmp,110,100,122,112,puncta
1322.bmp,111,32,123,44,puncta
787.bmp,0,120,10,128,puncta
787.bmp,1,74,13,86,puncta
787.bmp,10,119,22,128,puncta
787.bmp,18,45,30,57,puncta
787.bmp,31,41,42,52,puncta
787.bmp,41,109,53,120,puncta
787.bmp,44,0,56,7,puncta
787.bmp,47,82,58,94,puncta
787.bmp,49,104,60,116,puncta
787.bmp,53,8,64,19,puncta
787.bmp,54,117,65,128,puncta
787.bmp,59,6,71,18,puncta
787.bmp,77,8,89,20,puncta
787.bmp,81,78,93,89,puncta
787.bmp,82,116,94,128,puncta
787.bmp,84,113,95,125,puncta
787.bmp,85,0,97,9,puncta
787.bmp,96,17,107,28,puncta
787.bmp,106,83,118,94,puncta
787.bmp,108,76,120,88,puncta
787.bmp,117,38,128,50,puncta
1657.bmp,2,108,14,120,puncta
1657.bmp,5,8,17,20,puncta
1657.bmp,8,104,20,116,puncta
1657.bmp,18,37,30,49,puncta
1657.bmp,18,43,30,55,puncta
1657.bmp,19,107,31,119,puncta
1657.bmp,23,84,35,95,puncta
1657.bmp,27,83,39,95,puncta
1657.bmp,30,41,42,53,puncta
1657.bmp,33,57,45,69,puncta
1657.bmp,36,78,48,90,puncta
1657.bmp,42,69,54,81,puncta
1657.bmp,44,81,56,93,puncta
1657.bmp,46,44,58,56,puncta
1657.bmp,49,34,61,46,puncta
1657.bmp,54,69,66,81,puncta
1657.bmp,56,21,68,33,puncta
1657.bmp,60,74,72,86,puncta
1657.bmp,65,14,77,26,puncta
1657.bmp,75,13,87,25,puncta
1657.bmp,83,6,95,18,puncta
1657.bmp,91,67,103,79,puncta
1657.bmp,95,56,107,68,puncta
1657.bmp,100,57,112,69,puncta
1657.bmp,100,63,112,75,puncta
1657.bmp,107,76,119,88,puncta
1657.bmp,112,8,124,20,puncta
340.bmp,42,26,54,38,puncta
340.bmp,82,23,94,35,puncta
340.bmp,90,25,102,37,puncta
340.bmp,101,15,113,27,puncta
340.bmp,103,99,115,111,puncta
340.bmp,108,35,120,47,puncta
340.bmp,114,43,126,55,puncta
1541.bmp,30,2,42,14,puncta
1541.bmp,30,53,42,65,puncta
1541.bmp,30,61,42,73,puncta
1541.bmp,34,51,46,63,puncta
1541.bmp,43,55,55,67,puncta
1541.bmp,79,62,91,74,puncta
1541.bmp,88,62,100,74,puncta
1541.bmp,109,77,121,89,puncta
1210.bmp,10,58,22,70,puncta
1210.bmp,33,45,45,57,puncta
1210.bmp,45,0,57,10,puncta
1210.bmp,47,91,59,103,puncta
1210.bmp,47,75,59,87,puncta
1210.bmp,59,22,71,34,puncta
1210.bmp,62,94,74,106,puncta
1210.bmp,69,97,81,109,puncta
1210.bmp,71,79,83,91,puncta
1210.bmp,83,40,95,52,puncta
1210.bmp,85,118,96,128,puncta
1210.bmp,86,101,98,112,puncta
1210.bmp,90,80,102,92,puncta
1210.bmp,92,40,104,52,puncta
1210.bmp,94,0,106,11,puncta
1210.bmp,96,97,108,109,puncta
1210.bmp,99,71,111,83,puncta
1410.bmp,16,113,28,125,puncta
1410.bmp,22,74,34,86,puncta
1410.bmp,24,119,36,128,puncta
1410.bmp,33,113,45,125,puncta
1410.bmp,47,92,59,104,puncta
1410.bmp,48,119,60,128,puncta
1410.bmp,48,111,60,123,puncta
1410.bmp,52,80,64,92,puncta
1410.bmp,54,88,66,100,puncta
1410.bmp,82,56,93,67,puncta
1410.bmp,99,87,111,99,puncta
1410.bmp,118,25,128,37,puncta
1410.bmp,120,30,128,42,puncta
491.bmp,0,40,9,52,puncta
491.bmp,45,23,57,34,puncta
491.bmp,49,72,61,84,puncta
491.bmp,54,108,66,120,puncta
491.bmp,65,51,77,63,puncta
491.bmp,77,67,89,78,puncta
491.bmp,98,66,110,78,puncta
491.bmp,101,12,113,24,puncta
493.bmp,44,119,56,128,puncta
493.bmp,48,33,60,45,puncta
493.bmp,77,83,89,95,puncta
493.bmp,84,112,96,124,puncta
1109.bmp,8,65,20,77,puncta
1109.bmp,12,54,24,66,puncta
1109.bmp,19,119,31,128,puncta
1109.bmp,32,12,44,24,puncta
1109.bmp,33,96,45,108,puncta
1109.bmp,60,34,72,46,puncta
1109.bmp,81,101,93,113,puncta
1109.bmp,96,52,108,64,puncta
1109.bmp,98,12,110,24,puncta
1109.bmp,102,29,114,41,puncta
1109.bmp,112,58,124,70,puncta
1109.bmp,118,42,128,54,puncta
1745.bmp,0,44,10,56,puncta
1745.bmp,0,0,11,12,puncta
1745.bmp,4,72,16,84,puncta
1745.bmp,6,102,18,114,puncta
1745.bmp,6,29,18,41,puncta
1745.bmp,13,36,25,48,puncta
1745.bmp,14,26,26,38,puncta
1745.bmp,25,99,37,111,puncta
1745.bmp,32,0,43,11,puncta
1745.bmp,37,113,49,124,puncta
1745.bmp,40,20,52,32,puncta
1745.bmp,47,91,59,102,puncta
1745.bmp,51,40,63,52,puncta
1745.bmp,59,87,71,99,puncta
1745.bmp,67,54,79,66,puncta
1745.bmp,76,55,88,67,puncta
1745.bmp,85,57,97,69,puncta
1745.bmp,95,22,107,34,puncta
1745.bmp,95,90,107,102,puncta
1745.bmp,99,18,111,30,puncta
1745.bmp,100,83,112,95,puncta
1745.bmp,104,38,116,50,puncta
1745.bmp,105,49,117,61,puncta
1745.bmp,111,1,123,13,puncta
1745.bmp,118,92,128,104,puncta
1752.bmp,51,103,62,115,puncta
1752.bmp,52,109,64,121,puncta
1752.bmp,58,12,70,24,puncta
1752.bmp,59,1,71,13,puncta
1752.bmp,69,106,81,118,puncta
1752.bmp,108,27,120,39,puncta
1752.bmp,117,112,128,123,puncta
1742.bmp,4,0,16,12,puncta
1742.bmp,16,31,28,43,puncta
1742.bmp,24,88,36,99,puncta
1742.bmp,26,101,38,113,puncta
1742.bmp,34,76,45,88,puncta
1742.bmp,44,72,56,83,puncta
1742.bmp,46,64,57,75,puncta
1742.bmp,60,88,72,100,puncta
1742.bmp,65,95,77,107,puncta
1742.bmp,65,107,77,119,puncta
1742.bmp,70,31,81,42,puncta
1742.bmp,70,116,82,128,puncta
1742.bmp,85,78,97,90,puncta
1742.bmp,87,75,99,87,puncta
1742.bmp,88,72,100,84,puncta
1742.bmp,94,114,106,126,puncta
1742.bmp,97,90,109,102,puncta
1742.bmp,102,99,114,111,puncta
1742.bmp,105,68,117,80,puncta
1742.bmp,114,46,126,58,puncta
1742.bmp,119,103,128,115,puncta
1742.bmp,120,113,128,125,puncta
1632.bmp,51,100,63,112,puncta
1632.bmp,52,76,64,88,puncta
1632.bmp,53,67,65,79,puncta
1632.bmp,62,91,74,103,puncta
1632.bmp,72,17,84,29,puncta
1632.bmp,84,12,96,24,puncta
1506.bmp,32,18,44,30,puncta
1506.bmp,69,7,81,19,puncta
1506.bmp,79,30,91,42,puncta
1506.bmp,81,24,93,36,puncta
1340.bmp,0,28,8,40,puncta
1340.bmp,0,89,9,101,puncta
1340.bmp,0,32,10,44,puncta
1340.bmp,0,93,10,105,puncta
1340.bmp,6,10,18,22,puncta
1340.bmp,20,77,32,89,puncta
1340.bmp,20,32,32,44,puncta
1340.bmp,21,46,33,58,puncta
1340.bmp,30,55,41,67,puncta
1340.bmp,40,72,52,84,puncta
1340.bmp,41,106,53,118,puncta
1340.bmp,47,115,59,127,puncta
1340.bmp,47,90,59,102,puncta
1340.bmp,107,0,119,10,puncta
106.bmp,0,56,8,68,puncta
106.bmp,7,1,18,13,puncta
106.bmp,9,115,21,127,puncta
106.bmp,56,71,68,83,puncta
106.bmp,58,67,70,79,puncta
106.bmp,69,107,81,119,puncta
106.bmp,81,114,93,125,puncta
106.bmp,84,15,96,27,puncta
106.bmp,88,59,100,71,puncta
106.bmp,100,67,111,79,puncta
106.bmp,120,1,128,13,puncta
1629.bmp,0,50,12,62,puncta
1629.bmp,6,77,18,89,puncta
1629.bmp,12,40,24,52,puncta
1629.bmp,33,62,45,74,puncta
1629.bmp,39,7,51,19,puncta
1629.bmp,40,71,51,83,puncta
1629.bmp,41,60,52,72,puncta
1629.bmp,43,82,55,94,puncta
1629.bmp,50,41,62,53,puncta
1629.bmp,54,77,66,88,puncta
1629.bmp,56,57,68,69,puncta
1629.bmp,57,80,69,91,puncta
1629.bmp,71,92,82,104,puncta
1629.bmp,76,0,88,12,puncta
1629.bmp,89,87,101,99,puncta
1629.bmp,95,88,107,100,puncta
1629.bmp,103,96,115,108,puncta
1629.bmp,104,48,116,60,puncta
1629.bmp,108,101,120,113,puncta
1678.bmp,0,103,9,115,puncta
1678.bmp,5,110,17,122,puncta
1678.bmp,5,86,17,98,puncta
1678.bmp,12,102,23,114,puncta
1678.bmp,53,8,65,20,puncta
1678.bmp,55,46,67,58,puncta
1678.bmp,88,51,100,63,puncta
1678.bmp,90,27,102,39,puncta
1678.bmp,92,108,104,120,puncta
1678.bmp,97,20,109,32,puncta
1678.bmp,103,84,115,96,puncta
1678.bmp,105,119,117,128,puncta
1678.bmp,107,107,119,119,puncta
1678.bmp,109,75,121,87,puncta
1678.bmp,109,119,121,128,puncta
1678.bmp,116,119,128,128,puncta
1678.bmp,118,99,128,111,puncta
441.bmp,6,10,18,22,puncta
441.bmp,55,1,67,12,puncta
441.bmp,56,19,68,31,puncta
441.bmp,75,13,87,25,puncta
441.bmp,100,21,112,33,puncta
778.bmp,17,97,29,108,puncta
778.bmp,23,83,34,95,puncta
778.bmp,28,117,39,128,puncta
778.bmp,30,97,41,108,puncta
778.bmp,34,114,46,125,puncta
778.bmp,44,109,55,120,puncta
778.bmp,48,88,59,100,puncta
778.bmp,52,57,63,69,puncta
778.bmp,65,78,77,89,puncta
778.bmp,72,32,84,44,puncta
778.bmp,76,47,88,59,puncta
778.bmp,79,120,91,128,puncta
778.bmp,81,111,92,123,puncta
778.bmp,88,52,100,63,puncta
778.bmp,92,24,104,35,puncta
778.bmp,95,17,106,28,puncta
778.bmp,98,100,110,111,puncta
778.bmp,107,30,118,42,puncta
778.bmp,108,17,119,28,puncta
778.bmp,114,14,126,26,puncta
1870.bmp,0,65,10,76,puncta
1870.bmp,2,116,14,128,puncta
1870.bmp,4,92,16,104,puncta
1870.bmp,10,112,22,124,puncta
1870.bmp,14,43,26,55,puncta
1870.bmp,15,76,27,88,puncta
1870.bmp,47,0,59,12,puncta
1870.bmp,55,0,67,9,puncta
1870.bmp,61,58,73,70,puncta
1870.bmp,63,118,74,128,puncta
1870.bmp,69,96,80,108,puncta
1870.bmp,79,106,91,118,puncta
1870.bmp,84,13,96,25,puncta
1870.bmp,99,87,111,99,puncta
1870.bmp,119,103,128,115,puncta
1846.bmp,4,101,16,113,puncta
1846.bmp,15,102,27,114,puncta
1846.bmp,18,92,30,103,puncta
1846.bmp,92,0,104,11,puncta
1846.bmp,96,60,108,72,puncta
1846.bmp,104,10,116,21,puncta
1846.bmp,109,47,121,59,puncta
809.bmp,3,94,14,105,puncta
809.bmp,9,120,21,128,puncta
809.bmp,10,105,22,117,puncta
809.bmp,23,12,35,24,puncta
809.bmp,26,68,38,79,puncta
809.bmp,28,87,39,98,puncta
809.bmp,29,7,41,18,puncta
809.bmp,30,25,42,36,puncta
809.bmp,36,41,48,52,puncta
809.bmp,36,46,48,58,puncta
809.bmp,44,90,56,102,puncta
809.bmp,50,23,61,35,puncta
809.bmp,50,60,61,72,puncta
809.bmp,50,86,62,98,puncta
809.bmp,56,47,67,59,puncta
809.bmp,61,16,73,27,puncta
809.bmp,65,101,77,112,puncta
809.bmp,67,94,79,106,puncta
809.bmp,70,59,82,70,puncta
809.bmp,84,93,96,105,puncta
809.bmp,103,74,115,85,puncta
809.bmp,107,108,119,119,puncta
809.bmp,118,99,128,110,puncta
809.bmp,118,99,128,111,puncta
1274.bmp,20,19,32,31,puncta
1274.bmp,21,7,33,19,puncta
1274.bmp,27,15,39,26,puncta
1274.bmp,28,67,40,79,puncta
1274.bmp,37,2,48,14,puncta
1274.bmp,51,72,63,84,puncta
1274.bmp,57,71,69,83,puncta
1274.bmp,88,35,99,46,puncta
1274.bmp,93,34,105,46,puncta
1274.bmp,104,13,115,24,puncta
1274.bmp,106,24,118,36,puncta
1274.bmp,113,9,125,21,puncta
1274.bmp,118,1,128,13,puncta
061.bmp,20,23,32,35,puncta
061.bmp,28,50,40,62,puncta
061.bmp,39,14,51,25,puncta
061.bmp,41,44,53,56,puncta
061.bmp,45,53,57,65,puncta
268.bmp,2,96,14,108,puncta
268.bmp,2,14,14,26,puncta
268.bmp,14,56,26,68,puncta
268.bmp,15,20,26,32,puncta
268.bmp,25,15,37,27,puncta
268.bmp,30,77,42,89,puncta
268.bmp,30,8,42,20,puncta
268.bmp,34,52,45,63,puncta
268.bmp,37,39,49,51,puncta
268.bmp,47,71,59,83,puncta
268.bmp,50,36,62,48,puncta
268.bmp,52,63,64,75,puncta
268.bmp,118,38,128,50,puncta
220.bmp,8,33,20,45,puncta
220.bmp,21,3,33,15,puncta
220.bmp,29,1,41,13,puncta
220.bmp,44,43,56,55,puncta
1910.bmp,0,9,7,20,puncta
1910.bmp,4,82,16,93,puncta
1910.bmp,15,64,26,75,puncta
1910.bmp,33,74,45,86,puncta
1910.bmp,69,100,81,112,puncta
1910.bmp,80,16,92,28,puncta
1910.bmp,82,0,94,12,puncta
1910.bmp,88,26,100,38,puncta
1910.bmp,90,0,101,12,puncta
1910.bmp,98,79,110,91,puncta
1910.bmp,109,80,120,91,puncta
1910.bmp,111,15,123,27,puncta
1910.bmp,112,75,124,87,puncta
1910.bmp,114,6,126,18,puncta
941.bmp,8,117,20,128,puncta
941.bmp,14,119,26,128,puncta
941.bmp,19,78,31,90,puncta
941.bmp,37,95,49,107,puncta
941.bmp,39,68,51,80,puncta
941.bmp,54,28,66,39,puncta
941.bmp,63,19,74,30,puncta
941.bmp,73,82,85,94,puncta
941.bmp,77,107,89,118,puncta
941.bmp,78,120,90,128,puncta
941.bmp,83,0,95,9,puncta
941.bmp,90,72,101,84,puncta
941.bmp,90,30,102,42,puncta
941.bmp,91,1,103,13,puncta
941.bmp,100,50,111,61,puncta
941.bmp,100,9,112,20,puncta
941.bmp,102,24,114,35,puncta
941.bmp,103,84,115,96,puncta
941.bmp,106,36,118,48,puncta
941.bmp,107,29,118,40,puncta
941.bmp,117,3,128,14,puncta
941.bmp,117,8,128,20,puncta
941.bmp,120,80,128,92,puncta
726.bmp,25,42,37,54,puncta
726.bmp,34,50,46,61,puncta
726.bmp,41,57,52,68,puncta
726.bmp,89,100,101,112,puncta
1223.bmp,0,64,9,76,puncta
1223.bmp,0,21,9,33,puncta
1223.bmp,11,50,23,62,puncta
1223.bmp,31,65,43,77,puncta
1223.bmp,48,102,60,114,puncta
1223.bmp,59,6,71,18,puncta
1223.bmp,60,1,72,13,puncta
1223.bmp,62,16,74,28,puncta
1223.bmp,72,10,84,22,puncta
1223.bmp,72,62,84,74,puncta
1223.bmp,76,19,88,31,puncta
1223.bmp,87,8,99,20,puncta
